DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,48,19,2,-6,86,0,0.00000,0.00000,0,CRC
06/27/26 04:07:16,15.90,97.10,16.39,9.35,9.84,446.38,14.10,79.40,1003.00,0.00,0.04,0.19,93.60,0.48,1,13.24,0.00,80.90,1,-13,9,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,721332468
06/27/26 04:08:18,15.88,96.51,19.25,6.33,12.85,445.70,14.10,75.80,1003.00,0.00,0.01,0.06,96.00,0.34,1,13.24,0.00,78.57,1,-15,7,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3784653701
06/27/26 04:09:19,15.83,91.70,15.33,8.90,10.74,443.85,14.00,80.20,1003.00,0.00,0.00,0.02,106.60,0.46,1,13.24,0.00,77.64,1,-15,8,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2317781831
06/27/26 04:10:17,15.80,102.72,16.03,7.73,11.99,443.39,14.00,77.40,1003.00,0.00,0.17,0.18,112.60,0.56,1,13.24,0.00,79.36,1,-13,8,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1611028261
06/27/26 04:11:20,15.79,112.05,15.15,9.67,8.67,443.14,13.90,78.50,1003.00,0.00,0.12,0.12,104.70,0.55,1,13.24,0.00,86.16,1,-13,8,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,13405541
06/27/26 04:12:19,15.74,112.81,17.25,6.43,11.78,443.44,13.90,77.50,1003.00,0.00,0.04,0.05,111.80,0.54,1,13.24,0.00,80.16,1,-15,8,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2269617627
06/27/26 04:13:20,15.71,105.09,16.20,6.87,11.75,443.22,13.90,77.70,1003.00,0.00,0.02,0.02,108.70,0.44,1,13.24,0.00,77.86,1,-16,9,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1205502099
06/27/26 04:14:17,15.70,101.39,15.91,7.18,11.61,442.85,13.90,76.70,1003.00,0.00,0.01,0.01,108.60,0.44,1,13.24,0.00,78.46,1,-16,9,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,825942525
06/27/26 04:15:19,15.65,97.22,15.73,6.47,12.65,441.61,13.80,76.10,1003.00,0.00,0.00,0.00,111.30,0.39,1,13.24,0.00,77.26,1,-15,10,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1180868470
06/27/26 04:16:21,15.61,92.77,14.67,8.75,9.54,439.95,13.80,78.10,1003.00,0.00,0.00,0.00,109.20,0.41,1,13.24,0.00,79.80,1,-14,9,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2226257877
06/27/26 04:17:18,15.60,87.00,12.05,9.31,9.36,439.37,13.80,77.50,1003.00,0.00,0.00,0.00,120.10,0.76,1,13.20,0.00,87.88,1,-12,10,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4109548065
06/27/26 04:18:16,15.57,88.50,14.63,8.97,9.22,440.73,13.80,78.90,1003.00,0.00,0.00,0.00,121.40,0.61,1,13.24,0.00,82.00,1,-11,9,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2673381717
06/27/26 04:19:18,15.52,88.61,14.75,8.61,9.74,441.90,13.80,79.00,1003.00,0.00,0.00,0.00,120.60,0.62,1,13.24,0.00,83.31,1,-13,8,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3301144721
06/27/26 04:20:20,15.50,88.02,16.02,7.56,11.67,442.05,13.70,77.30,1003.00,0.00,0.00,0.21,120.60,0.67,1,13.24,0.00,78.37,1,-14,8,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2874948983
06/27/26 04:21:17,15.48,87.51,17.24,7.84,10.61,442.10,13.70,79.50,1003.00,0.00,0.14,0.48,124.30,0.64,1,13.24,0.00,77.43,1,-14,8,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,885706119
06/27/26 04:22:19,15.43,87.51,17.95,8.16,10.26,442.03,13.70,77.30,1003.00,0.00,0.09,0.22,122.00,0.73,1,13.24,0.00,76.68,1,-14,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1406741208
06/27/26 04:23:16,15.41,89.33,15.74,8.90,8.82,442.63,13.60,79.60,1003.00,0.00,0.03,0.08,126.80,0.61,1,13.24,0.00,78.01,1,-13,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2140568260
06/27/26 04:24:20,15.38,99.75,16.49,9.37,8.87,442.95,13.60,79.60,1003.00,0.00,0.01,0.03,123.70,0.65,1,13.24,0.00,82.47,1,-15,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3169482962
06/27/26 04:25:21,15.33,96.08,13.77,10.93,5.42,444.22,13.60,82.10,1003.00,0.00,0.00,0.01,130.40,0.63,1,13.24,0.00,80.14,1,-13,8,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,501544299
06/27/26 04:26:18,15.31,110.53,15.52,11.99,4.24,448.03,13.50,84.10,1003.00,0.05,0.37,0.37,138.30,0.68,1,13.24,0.00,77.75,1,-13,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1077776565
06/27/26 04:27:19,15.28,117.76,13.68,11.84,5.14,454.19,13.40,83.10,1003.00,0.02,0.13,0.24,143.10,0.78,1,13.20,0.00,82.07,1,-13,8,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,870159184
06/27/26 04:28:21,15.23,103.29,13.95,9.78,7.47,457.45,13.40,82.50,1003.00,0.01,0.05,0.17,143.40,0.69,1,13.24,0.00,82.19,1,-15,8,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4127050778
06/27/26 04:29:22,15.21,93.25,15.43,9.69,7.42,458.91,13.30,82.50,1003.00,0.00,0.02,0.06,146.20,0.69,1,13.24,0.00,78.77,1,-13,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1176344920
06/27/26 04:30:19,15.17,90.14,15.50,9.20,7.86,459.18,13.30,80.80,1003.00,0.10,0.15,0.17,148.80,0.60,1,13.20,0.00,77.68,1,-14,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3322976009
06/27/26 04:31:22,15.13,94.03,13.14,9.09,7.51,458.71,13.30,82.60,1003.00,0.88,1.41,1.41,146.00,0.73,1,13.20,0.00,91.29,1,-16,9,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3655460402
06/27/26 04:32:19,15.11,93.05,14.39,9.21,7.80,458.62,13.30,82.10,1003.00,0.38,0.61,0.61,139.20,0.66,1,13.24,0.00,83.50,1,-17,8,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,232485361
06/27/26 04:33:22,15.06,96.06,14.11,9.69,7.26,458.30,13.20,81.70,1003.00,0.45,0.71,0.71,139.40,0.67,1,13.20,0.00,79.20,1,-17,9,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,377391989
06/27/26 04:34:19,15.02,99.04,15.01,9.75,7.22,458.47,13.20,81.70,1003.00,0.57,1.20,1.20,142.50,0.74,1,13.20,0.00,80.96,1,-17,8,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,247582759
06/27/26 04:35:21,15.01,99.95,14.86,9.58,7.81,459.66,13.10,82.50,1003.00,0.33,0.84,0.84,144.40,0.74,1,13.24,0.00,81.47,1,-17,8,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2060946248
06/27/26 04:36:23,14.95,108.24,15.03,9.80,7.69,459.96,13.10,83.40,1003.00,0.52,0.90,0.90,147.40,0.82,1,13.24,0.00,78.55,1,-19,6,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1824427731
06/27/26 04:37:20,14.92,102.75,14.10,10.41,6.73,461.18,13.10,82.80,1003.00,0.46,1.01,1.01,147.10,1.01,1,13.20,0.00,79.79,1,-18,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3223696374
06/27/26 04:38:22,14.91,97.84,14.09,10.57,5.43,461.71,13.00,83.90,1003.00,0.16,0.56,0.59,150.20,0.94,1,13.24,0.00,83.33,1,-18,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2744019714
06/27/26 04:39:24,14.85,97.12,14.44,10.22,4.62,461.90,13.00,85.10,1003.00,0.14,0.80,0.87,150.10,0.89,1,13.24,0.00,80.78,1,-17,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1881495833
06/27/26 04:40:21,14.82,98.36,13.80,10.58,3.68,462.37,13.00,85.90,1003.00,0.10,0.53,0.55,150.10,0.83,1,13.20,0.00,78.64,1,-18,8,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2472411649
06/27/26 04:41:22,14.81,93.51,14.15,10.87,3.86,464.08,13.00,86.20,1003.00,0.04,0.36,0.37,152.10,0.85,1,13.24,0.00,77.35,1,-16,8,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2845711425
06/27/26 04:42:24,14.76,98.00,13.86,9.99,4.85,466.66,13.00,86.40,1003.00,0.01,0.27,0.27,151.20,0.74,1,13.24,0.00,81.22,1,-18,8,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3191665638
06/27/26 04:43:20,14.73,114.62,15.15,9.89,7.01,468.80,13.00,85.00,1003.00,0.00,0.10,0.10,153.90,0.84,1,13.24,0.00,79.45,1,-16,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1571066850
06/27/26 04:44:23,14.71,120.66,16.34,8.86,6.99,470.29,12.90,85.00,1003.00,0.00,0.03,0.04,153.80,0.78,1,13.24,0.00,83.33,1,-15,4,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1900203397
06/27/26 04:45:20,14.66,117.05,15.96,9.73,6.31,470.73,12.90,84.70,1003.00,0.00,0.01,0.01,154.10,0.85,1,13.20,0.00,81.05,1,-19,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3297136586
06/27/26 04:46:21,14.62,116.98,17.74,9.77,4.91,471.85,12.90,85.60,1003.00,0.00,0.00,0.00,154.80,0.86,1,13.24,0.00,83.23,1,-18,5,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4015717145
06/27/26 04:47:22,14.60,115.03,15.42,10.39,3.93,473.55,12.80,86.00,1003.00,0.00,0.00,0.00,155.30,0.88,1,13.24,0.00,78.81,1,-18,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2320952955
06/27/26 04:48:24,14.55,151.86,17.32,10.04,3.67,476.32,12.80,85.80,1003.00,0.00,0.00,0.32,155.90,0.88,1,13.20,0.00,82.56,1,-19,6,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2248383100
06/27/26 04:49:20,14.52,161.58,16.65,9.41,5.53,478.43,12.70,85.00,1003.00,0.00,0.00,0.12,154.30,0.92,1,13.24,0.00,81.91,1,-18,5,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2273896889
06/27/26 04:50:21,14.50,162.66,17.90,9.92,4.56,480.39,12.70,85.30,1003.00,0.00,0.00,0.04,154.40,0.93,1,13.24,0.00,78.66,1,-18,5,1,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,267220205
06/27/26 04:51:21,14.45,153.64,17.52,9.58,4.22,482.45,12.60,85.80,1003.00,0.00,0.16,0.18,155.00,0.92,1,13.20,0.00,82.92,1,-19,6,1,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4265746651
06/27/26 04:52:23,14.42,169.39,17.32,9.69,3.66,484.16,12.60,85.30,1003.00,0.00,0.06,0.06,156.70,0.90,1,13.20,0.00,85.01,1,-20,7,1,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,397544946
06/27/26 04:53:25,14.37,155.51,16.16,9.54,3.72,484.94,12.50,85.60,1003.00,0.00,0.02,0.02,156.60,0.96,1,13.24,0.00,80.22,1,-18,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,134349205
06/27/26 04:54:21,14.33,159.73,14.74,10.37,2.04,485.56,12.40,85.90,1003.00,0.00,0.11,0.27,155.90,0.92,1,13.24,0.00,77.76,1,-17,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2095232514
06/27/26 04:55:23,14.31,140.81,14.73,10.01,3.38,486.49,12.40,86.40,1003.00,0.00,0.04,0.30,155.90,0.95,1,13.24,0.00,77.70,1,-18,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3617414403
06/27/26 04:56:25,14.25,132.24,15.25,10.03,3.50,486.82,12.40,86.20,1003.00,0.00,0.01,0.11,157.80,0.95,1,13.24,0.00,77.20,1,-20,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1870567644
06/27/26 04:57:23,14.23,113.32,16.82,9.58,3.79,486.85,12.30,86.20,1003.00,0.00,0.01,0.04,154.30,0.90,1,13.20,0.00,84.47,1,-19,5,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4005837448
06/27/26 04:58:25,14.18,105.54,16.02,11.21,4.13,485.44,12.20,86.30,1003.00,0.00,0.00,0.01,157.20,1.11,1,13.24,0.00,80.61,1,-21,5,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,389305856
06/27/26 04:59:21,14.14,97.10,15.72,9.94,6.29,481.19,12.20,84.90,1003.00,0.00,0.00,0.00,158.60,1.04,1,13.20,0.00,81.80,1,-19,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3105273400
06/27/26 05:00:23,14.12,102.28,16.38,8.73,8.82,475.44,12.20,85.30,1003.00,0.00,0.27,0.28,161.40,0.91,1,13.20,0.00,88.47,1,-20,5,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2631829110
06/27/26 05:01:24,14.06,109.79,16.57,9.29,7.36,470.10,12.20,84.70,1003.00,0.24,0.73,0.73,159.80,0.90,1,13.20,0.00,81.21,1,-22,4,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3719087020
06/27/26 05:02:22,14.03,109.65,13.99,9.38,7.38,466.27,12.20,85.10,1003.00,0.17,0.60,1.03,157.60,0.93,1,13.24,0.00,79.56,1,-20,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,55795706
06/27/26 05:03:24,14.01,115.42,14.61,9.51,7.63,464.38,12.20,84.30,1003.00,0.28,0.73,0.88,155.20,0.95,1,13.24,0.00,79.99,1,-21,6,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,320881547
06/27/26 05:04:21,13.96,115.99,16.11,9.70,4.72,464.55,12.20,85.00,1003.00,0.44,1.10,1.15,156.00,1.00,0,13.20,0.00,89.76,1,-19,4,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3290086918
06/27/26 05:05:22,13.93,130.24,14.58,8.96,7.07,465.75,12.20,81.90,1003.00,0.43,0.97,0.98,152.60,0.86,0,13.24,0.00,77.42,1,-18,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3329815236
06/27/26 05:06:24,13.92,210.32,15.35,9.66,6.95,463.98,12.20,83.40,1003.00,0.54,1.23,1.23,155.10,0.99,0,13.24,0.00,77.42,1,-17,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2378523088
06/27/26 05:07:25,13.88,340.32,16.18,10.70,6.99,462.78,12.20,84.50,1003.00,0.74,1.31,1.52,155.50,1.02,0,13.24,0.00,80.65,1,-13,6,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2298960714
06/27/26 05:08:21,13.84,385.20,15.73,10.90,6.30,463.00,12.20,83.80,1003.00,0.91,1.34,1.41,155.60,1.03,0,13.20,0.00,77.42,1,-10,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2391524312
06/27/26 05:09:21,13.83,350.25,15.55,10.56,4.96,463.00,12.20,84.10,1003.00,0.92,1.09,1.12,155.30,0.98,0,13.20,0.00,90.32,1,-14,6,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,909464533
06/27/26 05:10:23,13.82,364.26,16.73,10.42,6.83,463.57,12.20,82.40,1003.00,0.96,1.43,1.44,156.50,0.96,0,13.24,0.00,83.87,1,-15,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2707001312
06/27/26 05:11:25,13.76,325.14,16.92,8.82,8.35,463.35,12.10,81.10,1003.00,1.24,1.63,1.63,150.60,0.88,0,13.24,0.00,77.42,1,-16,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2329110979
06/27/26 05:12:27,13.74,218.56,16.55,8.63,9.98,460.10,12.20,80.70,1003.00,0.52,0.85,0.93,154.50,0.95,0,13.20,0.00,90.32,1,-17,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3967242302
06/27/26 05:13:27,13.73,180.20,14.89,9.64,8.16,455.50,12.20,82.80,1003.00,0.24,0.77,0.80,157.60,0.97,0,13.24,0.00,74.19,1,-19,6,1,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3415958254
06/27/26 05:14:24,13.71,173.35,14.75,9.68,8.40,453.34,12.20,83.70,1003.00,0.61,1.02,1.03,157.90,0.98,0,13.20,0.00,77.42,1,-17,7,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,591651777
06/27/26 05:15:25,13.67,172.54,14.90,9.29,9.11,452.47,12.20,82.60,1003.00,0.96,1.48,1.48,156.40,1.01,0,13.20,0.00,77.42,1,-15,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2001073301
06/27/26 05:16:26,13.64,173.40,14.27,10.50,6.71,452.40,12.20,83.60,1003.00,1.17,1.58,1.58,154.80,1.05,0,13.24,0.00,77.42,1,-15,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2198545019
06/27/26 05:17:22,13.63,170.41,12.64,12.52,2.60,453.40,12.20,85.60,1003.00,0.98,1.51,1.69,155.90,1.06,0,13.24,0.00,77.42,1,-15,8,3,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3226161168
06/27/26 05:18:23,13.62,169.13,13.21,11.61,4.01,456.44,12.10,86.20,1003.00,1.22,1.51,1.58,156.20,1.02,0,13.24,0.00,77.42,1,-17,7,1,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1836648787
06/27/26 05:19:23,13.58,158.07,13.76,11.15,2.88,459.78,12.10,86.60,1003.00,1.02,1.64,1.67,157.50,1.03,0,13.20,0.00,90.32,1,-15,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3967783436
06/27/26 05:20:24,13.55,158.93,16.19,10.68,3.05,463.86,12.10,87.20,1003.00,1.01,1.78,1.79,158.90,1.04,0,13.24,0.00,77.42,1,-15,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2549603278
06/27/26 05:21:25,13.53,151.17,17.09,11.57,1.11,468.30,12.00,87.50,1003.00,1.10,1.91,1.91,158.90,1.02,0,13.24,0.00,74.19,1,-17,5,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1761689372
06/27/26 05:22:26,13.53,125.84,14.28,11.55,2.48,472.50,12.00,87.60,1003.00,0.44,1.00,1.18,157.00,0.98,0,13.24,0.00,77.42,1,-17,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3258054785
06/27/26 05:23:23,13.50,117.56,14.39,12.16,2.58,476.48,11.90,87.10,1003.00,0.44,0.94,1.03,159.60,1.05,0,13.24,0.00,77.42,1,-18,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,519285671
06/27/26 05:24:27,13.45,126.15,14.45,9.98,5.87,478.03,11.90,85.60,1003.00,0.16,0.36,0.39,153.90,1.12,0,13.24,0.00,90.32,1,-17,7,-1,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2535032770
06/27/26 05:25:24,13.44,127.98,14.22,10.08,4.31,476.32,11.90,86.60,1003.00,0.06,0.41,0.42,158.00,1.04,0,13.24,0.00,74.19,1,-16,8,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4207037524
06/27/26 05:26:25,13.43,126.72,14.36,10.59,5.24,477.23,11.80,86.40,1003.00,0.03,0.32,0.32,157.80,1.03,0,13.24,0.00,77.42,1,-16,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,345047605
06/27/26 05:27:27,13.41,132.27,13.90,9.88,4.33,478.82,11.90,87.00,1003.00,0.01,0.13,0.14,158.20,1.00,0,13.20,0.00,90.32,1,-16,7,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,391704953
06/27/26 05:28:28,13.36,136.54,13.43,9.76,3.27,480.32,11.80,87.10,1003.00,0.00,0.05,0.05,158.90,0.99,0,13.24,0.00,77.42,1,-18,6,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,586034979
06/27/26 05:29:25,13.34,128.11,14.10,10.37,2.76,481.51,11.80,87.30,1003.00,0.00,0.02,0.02,159.50,0.98,0,13.24,0.00,77.42,1,-18,5,0,0,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3528837498
