DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,109,26,0,-11,86,0,0.00000,0.00000,0,CRC
08/18/26 04:21:37,20.63,221.09,12.96,8.08,14.37,413.35,20.10,62.00,1013.00,1.74,3.92,3.99,62.80,0.13,0,13.24,0.00,90.32,1,-32,17,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3141763534
08/18/26 04:22:38,20.61,225.06,14.39,8.52,14.21,412.51,20.20,61.50,1013.00,1.81,3.82,3.88,188.80,0.55,0,13.24,0.00,106.45,1,-33,16,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2431772070
08/18/26 04:23:34,20.61,227.99,13.41,9.11,14.62,411.35,20.20,61.60,1013.00,1.89,3.55,3.58,206.40,0.47,0,13.24,0.00,93.55,1,-35,15,2,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1833472487
08/18/26 04:24:34,20.61,224.92,13.64,8.95,14.63,409.64,20.20,61.20,1013.00,2.22,4.97,4.98,188.50,0.44,0,13.24,0.00,77.42,1,-34,16,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2424413716
08/18/26 04:25:35,20.61,212.56,12.33,10.46,13.35,408.58,20.30,61.80,1013.00,2.73,4.79,4.79,167.60,0.10,0,13.24,0.00,77.42,1,-31,16,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,422000511
08/18/26 04:26:37,20.61,209.39,13.56,10.07,12.90,408.50,20.30,62.50,1013.00,2.64,4.31,4.31,146.50,0.07,0,13.24,0.00,77.42,1,-32,16,0,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1438920703
08/18/26 04:27:37,20.61,211.64,12.88,10.25,12.66,408.82,20.30,62.50,1013.00,2.35,3.82,4.01,274.10,0.34,0,13.24,0.00,74.19,1,-31,16,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4099012585
08/18/26 04:28:38,20.61,216.14,14.22,9.05,13.99,409.52,20.30,61.10,1013.00,2.51,3.85,3.91,229.00,0.18,0,13.24,0.00,74.19,1,-31,16,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,151739435
08/18/26 04:29:39,20.61,217.84,10.25,9.28,14.16,409.83,20.30,61.90,1013.00,2.59,3.97,3.99,53.70,0.01,0,13.24,0.00,90.32,1,-31,18,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3145264383
08/18/26 04:30:35,20.61,210.84,10.21,10.76,11.02,409.71,20.30,62.10,1013.00,2.34,4.26,4.27,271.40,0.04,0,13.24,0.00,77.42,1,-30,18,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1920584681
08/18/26 04:31:35,20.61,210.22,10.78,9.60,12.47,410.13,20.30,61.60,1013.00,2.41,4.37,4.37,301.30,0.18,0,13.24,0.00,93.55,1,-28,18,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,382261663
08/18/26 04:32:39,20.61,214.09,12.90,9.83,11.67,411.10,20.30,62.40,1013.00,2.91,4.45,4.45,275.60,0.05,0,13.24,0.00,90.32,1,-28,17,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1242335802
08/18/26 04:33:39,20.61,224.94,13.18,10.99,10.28,412.62,20.30,62.60,1013.00,2.87,4.86,4.86,137.30,0.17,0,13.24,0.00,77.42,1,-30,17,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3580377509
08/18/26 04:34:40,20.61,224.69,12.51,11.66,9.92,415.46,20.20,62.70,1013.00,2.85,4.67,4.70,157.00,0.30,0,13.24,0.00,90.32,1,-30,17,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,260863932
08/18/26 04:35:36,20.61,223.38,11.17,11.51,10.59,417.64,20.20,63.80,1013.00,2.57,4.59,4.76,107.70,0.23,0,13.24,0.00,77.42,1,-29,17,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1354743378
08/18/26 04:36:36,20.61,221.70,11.50,12.17,10.04,420.27,20.20,64.20,1013.00,2.38,4.41,4.71,63.30,0.11,0,13.24,0.00,77.42,1,-30,16,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1846153303
08/18/26 04:37:37,20.61,213.83,13.10,10.54,11.20,422.69,20.20,63.50,1013.00,2.56,4.33,4.54,279.30,0.08,0,13.24,0.00,77.42,1,-28,16,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3309438802
08/18/26 04:38:38,20.60,226.02,11.69,10.28,11.24,423.58,20.20,63.50,1013.00,2.17,3.97,4.05,81.60,0.10,0,13.24,0.00,77.42,1,-31,17,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1107915923
08/18/26 04:39:39,20.58,219.31,12.93,9.37,12.23,423.85,20.20,62.80,1013.00,2.50,4.76,5.01,36.40,0.17,0,13.24,0.00,77.42,1,-29,17,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2885199634
08/18/26 04:40:40,20.54,226.14,13.27,8.65,12.75,423.33,20.10,61.40,1013.00,2.36,4.27,4.40,75.60,0.35,0,13.24,0.00,93.55,1,-31,16,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3668581925
08/18/26 04:41:40,20.52,222.58,13.12,8.14,13.63,421.85,20.10,60.70,1013.00,2.44,4.36,4.41,87.80,0.32,0,13.24,0.00,74.19,1,-31,16,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1945064418
08/18/26 04:42:36,20.51,216.73,13.08,8.76,12.90,418.85,20.10,61.20,1013.00,2.26,4.01,4.03,71.20,0.20,0,13.24,0.00,90.32,1,-31,16,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,649301128
08/18/26 04:43:38,20.51,212.73,13.32,9.62,11.56,415.46,20.10,61.90,1013.00,1.68,3.13,3.26,323.60,0.14,0,13.24,0.00,77.42,1,-31,15,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4126390124
08/18/26 04:44:39,20.51,213.79,13.33,9.24,11.99,413.87,20.10,62.50,1013.00,1.55,3.35,3.51,214.70,0.04,0,13.24,0.00,74.19,1,-30,15,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,717414277
08/18/26 04:45:36,20.51,215.10,12.68,8.88,12.88,413.33,20.10,61.50,1013.00,2.12,3.86,4.06,79.00,0.30,0,13.24,0.00,83.87,1,-28,16,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,337006542
08/18/26 04:46:37,20.49,217.27,12.58,8.29,14.04,412.71,20.10,61.20,1013.00,2.21,3.92,4.10,84.40,0.42,0,13.24,0.00,90.32,1,-30,16,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4147193062
08/18/26 04:47:38,20.48,213.30,10.15,9.05,14.55,411.79,20.10,61.80,1013.00,2.10,4.06,4.13,48.00,0.18,0,13.24,0.00,74.19,1,-29,17,0,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2007236044
08/18/26 04:48:39,20.45,216.28,12.35,9.77,12.81,411.44,20.10,62.10,1013.00,2.00,3.73,3.75,70.20,0.11,0,13.24,0.00,90.32,1,-30,16,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1201630880
08/18/26 04:49:40,20.42,213.85,12.59,9.65,11.45,411.80,20.10,62.10,1013.00,1.74,3.33,3.56,348.30,0.03,0,13.24,0.00,77.42,1,-30,15,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3929324063
08/18/26 04:50:40,20.41,213.55,13.89,9.29,12.30,411.93,20.00,61.70,1013.00,1.84,3.26,3.41,53.20,0.07,0,13.24,0.00,90.32,1,-29,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1469719355
08/18/26 04:51:41,20.41,215.43,13.84,9.33,12.82,411.98,20.00,61.70,1013.00,1.96,3.84,4.07,82.60,0.11,0,13.24,0.00,74.19,1,-28,15,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1024649637
08/18/26 04:52:38,20.41,219.09,13.21,9.91,10.96,411.76,20.00,62.10,1013.00,2.02,3.75,3.90,88.70,0.14,0,13.24,0.00,74.19,1,-29,15,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,127586766
08/18/26 04:53:39,20.41,216.52,12.91,9.14,12.29,411.92,20.00,61.50,1013.00,1.92,3.48,3.54,90.00,0.16,0,13.24,0.00,93.55,1,-28,16,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3836668566
08/18/26 04:54:40,20.40,220.93,12.35,10.04,12.03,412.38,19.90,61.90,1013.00,1.85,3.15,3.17,75.70,0.10,0,13.24,0.00,77.42,1,-29,16,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,481796620
08/18/26 04:55:40,20.38,217.54,13.35,8.98,12.45,412.37,19.90,61.60,1013.00,2.02,3.94,4.12,82.40,0.10,0,13.24,0.00,77.42,1,-28,15,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4108928954
08/18/26 04:56:41,20.33,226.07,12.49,10.25,12.04,411.67,19.90,62.00,1013.00,1.97,3.79,4.10,83.90,0.23,0,13.24,0.00,77.42,1,-28,15,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,320055830
08/18/26 04:57:42,20.32,239.85,13.88,10.23,12.03,413.41,19.90,61.80,1013.00,2.31,4.02,4.14,71.60,0.24,0,13.24,0.00,77.42,1,-31,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,506194119
08/18/26 04:58:44,20.31,238.19,15.35,10.25,11.41,414.44,19.80,61.80,1013.00,2.04,4.05,4.09,59.10,0.16,0,13.20,0.00,129.03,1,-30,13,0,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,9388109
08/18/26 04:59:40,20.31,228.51,13.02,9.13,12.18,414.13,19.90,61.80,1013.00,1.83,3.21,3.23,71.40,0.04,0,13.24,0.00,74.19,1,-30,15,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2203592808
08/18/26 05:00:41,20.31,231.54,12.95,9.46,12.38,413.40,19.80,62.40,1013.00,1.95,3.49,3.49,111.50,0.10,0,13.24,0.00,77.42,1,-32,15,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3867642820
08/18/26 05:01:42,20.29,222.91,12.09,10.08,11.14,413.55,19.80,62.80,1013.00,1.89,3.86,4.01,130.40,0.08,0,13.24,0.00,74.19,1,-29,15,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1967741215
08/18/26 05:02:42,20.24,225.53,12.80,10.45,11.08,414.78,19.80,63.00,1013.00,2.31,4.00,4.26,118.40,0.07,0,13.24,0.00,77.42,1,-30,15,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,487052872
08/18/26 05:03:38,20.22,223.88,10.52,9.69,12.79,416.19,19.80,62.50,1013.00,2.38,4.04,4.30,351.70,0.15,0,13.24,0.00,74.19,1,-30,17,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3548981215
08/18/26 05:04:39,20.22,221.92,10.68,9.62,12.91,416.79,19.70,63.10,1013.00,1.83,3.65,3.74,73.60,0.16,0,13.24,0.00,74.19,1,-30,17,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,702854130
08/18/26 05:05:41,20.21,223.27,11.90,10.10,11.81,416.93,19.70,62.30,1013.00,1.84,3.47,3.50,48.90,0.18,0,13.24,0.00,77.42,1,-31,16,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1769026676
08/18/26 05:06:42,20.21,220.61,12.54,9.85,13.80,416.97,19.70,62.50,1013.00,2.14,3.84,4.20,44.00,0.17,0,13.24,0.00,77.42,1,-31,17,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3900015121
08/18/26 05:07:42,20.18,218.42,12.26,10.07,12.22,416.41,19.70,62.60,1013.00,2.19,3.65,3.89,267.80,0.09,0,13.24,0.00,77.42,1,-31,15,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4117890678
08/18/26 05:08:43,20.14,222.29,13.21,9.79,12.11,415.23,19.70,62.50,1013.00,2.27,3.64,3.72,114.00,0.16,0,13.24,0.00,90.32,1,-32,15,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1043462524
08/18/26 05:09:38,20.12,225.83,12.73,9.87,13.08,414.47,19.70,62.50,1013.00,2.54,3.68,3.71,61.70,0.23,0,13.24,0.00,74.19,1,-33,15,0,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2667823684
08/18/26 05:10:39,20.12,223.43,12.47,10.58,11.76,414.17,19.60,63.20,1013.00,2.25,3.59,3.73,67.80,0.16,0,13.24,0.00,74.19,1,-32,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,654367995
08/18/26 05:11:40,20.11,230.83,11.82,10.16,11.21,414.35,19.60,63.40,1013.00,2.26,4.24,4.52,77.00,0.07,0,13.24,0.00,83.87,1,-34,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,894564339
08/18/26 05:12:43,20.10,223.55,12.44,10.23,11.15,415.23,19.60,63.00,1013.00,2.26,4.13,4.29,307.50,0.05,0,13.24,0.00,77.42,1,-32,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1339998991
08/18/26 05:13:44,20.05,218.91,12.95,10.76,10.41,415.73,19.60,63.40,1013.00,2.50,3.80,4.20,106.50,0.02,0,13.24,0.00,90.32,1,-31,13,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,923421513
08/18/26 05:14:39,20.03,229.46,11.61,10.44,11.02,415.90,19.50,63.40,1013.00,1.96,3.52,3.66,78.70,0.07,0,13.24,0.00,74.19,1,-33,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1460645921
08/18/26 05:15:40,20.02,229.28,11.17,9.51,12.11,415.96,19.50,63.10,1013.00,1.79,3.56,3.61,81.90,0.10,0,13.24,0.00,77.42,1,-33,16,0,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3970938473
08/18/26 05:16:41,20.01,217.66,12.74,10.42,11.55,415.90,19.50,63.30,1013.00,1.59,3.90,3.98,23.20,0.15,0,13.24,0.00,74.19,1,-30,14,0,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3792691928
08/18/26 05:17:42,19.98,225.48,12.16,10.30,11.61,415.42,19.50,63.30,1013.00,1.96,3.70,3.72,345.20,0.07,0,13.24,0.00,77.42,1,-32,14,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2228859465
08/18/26 05:18:39,19.94,216.87,13.53,10.05,11.86,415.16,19.50,63.60,1013.00,2.14,3.49,3.50,23.80,0.07,0,13.24,0.00,90.32,1,-31,13,0,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2953350764
08/18/26 05:19:41,19.92,215.92,12.42,10.24,11.11,415.22,19.50,63.70,1013.00,2.23,3.61,3.61,65.50,0.08,0,13.24,0.00,74.19,1,-31,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1724459669
08/18/26 05:20:42,19.91,219.47,12.31,9.97,11.84,415.72,19.50,63.40,1013.00,2.21,3.65,3.65,26.80,0.11,0,13.24,0.00,77.42,1,-32,14,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3609818012
08/18/26 05:21:43,19.88,218.91,13.40,10.07,11.73,415.90,19.50,63.30,1013.00,1.85,3.36,3.45,49.10,0.13,0,13.24,0.00,90.32,1,-32,13,2,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,775376704
08/18/26 05:22:44,19.84,219.20,13.45,10.50,11.57,415.60,19.40,63.10,1013.00,1.61,3.08,3.11,53.10,0.13,0,13.24,0.00,77.42,1,-32,13,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2822390402
08/18/26 05:23:45,19.82,224.57,14.17,10.54,11.82,415.21,19.40,63.10,1013.00,1.26,3.18,3.19,63.50,0.08,0,13.24,0.00,90.32,1,-34,12,2,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,561351372
08/18/26 05:24:46,19.82,214.96,14.10,10.57,12.58,414.72,19.40,63.50,1013.00,1.98,3.68,3.81,55.10,0.09,0,13.24,0.00,90.32,1,-32,12,2,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3296029220
08/18/26 05:25:43,19.80,210.85,14.81,9.98,12.52,414.28,19.30,63.20,1013.00,2.18,3.96,4.12,79.40,0.08,0,13.24,0.00,77.42,1,-31,12,0,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1023591912
08/18/26 05:26:44,19.75,206.87,13.13,10.80,12.24,413.52,19.30,63.50,1013.00,2.11,4.15,4.66,83.80,0.11,0,13.24,0.00,90.32,1,-30,13,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3196610981
08/18/26 05:27:44,19.73,211.66,11.39,11.84,12.27,413.48,19.30,64.40,1013.00,1.85,3.53,3.72,73.90,0.19,0,13.24,0.00,77.42,1,-31,15,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,141256090
08/18/26 05:28:45,19.72,214.68,10.64,11.71,11.64,415.57,19.20,64.80,1013.00,1.90,3.88,4.10,99.60,0.11,0,13.24,0.00,74.19,1,-32,14,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2597468445
08/18/26 05:29:40,19.71,217.85,11.70,11.42,11.85,418.64,19.20,64.80,1013.00,2.19,4.11,4.19,116.70,0.20,0,13.24,0.00,77.42,1,-32,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,136151693
08/18/26 05:30:41,19.68,210.62,12.19,11.16,10.98,421.06,19.20,65.10,1013.00,2.44,4.60,4.63,90.30,0.14,0,13.24,0.00,77.42,1,-31,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1771382914
08/18/26 05:31:43,19.64,206.82,15.54,10.71,10.71,422.74,19.20,64.90,1013.00,2.51,4.67,4.68,50.10,0.16,0,13.24,0.00,93.55,1,-30,11,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1992083634
08/18/26 05:32:44,19.63,207.16,13.93,10.60,11.20,422.61,19.20,64.50,1013.00,2.37,3.96,4.20,48.80,0.11,0,13.24,0.00,77.42,1,-31,12,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1880083197
08/18/26 05:33:44,19.62,211.06,11.31,11.27,10.49,422.22,19.10,64.70,1013.00,2.13,4.22,4.39,46.60,0.15,0,13.24,0.00,74.19,1,-32,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,138746875
08/18/26 05:34:40,19.62,208.80,12.99,10.79,10.69,421.73,19.10,64.30,1013.00,2.13,3.76,3.92,36.10,0.15,0,13.24,0.00,77.42,1,-30,12,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2389066933
08/18/26 05:35:41,19.60,211.22,12.76,11.08,9.99,420.64,19.10,64.30,1013.00,2.04,3.57,3.62,278.90,0.08,0,13.24,0.00,74.19,1,-31,13,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3736340225
08/18/26 05:36:42,19.55,209.51,11.84,11.01,10.82,419.00,19.10,64.90,1013.00,2.45,3.81,3.83,251.50,0.02,0,13.24,0.00,77.42,1,-30,13,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3055218042
08/18/26 05:37:43,19.53,218.63,11.09,10.79,12.36,418.54,19.10,64.80,1013.00,1.98,3.74,3.75,68.60,0.14,0,13.24,0.00,74.19,1,-33,13,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2660878815
08/18/26 05:38:46,19.52,213.39,13.35,10.47,12.04,418.77,19.00,65.00,1013.00,2.07,3.65,3.83,46.40,0.22,0,13.24,0.00,77.42,1,-32,12,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2938928060
08/18/26 05:39:43,19.51,212.23,11.72,11.73,9.58,418.91,19.00,65.40,1013.00,2.00,3.71,4.02,48.10,0.21,0,13.24,0.00,74.19,1,-29,13,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4093829474
08/18/26 05:40:44,19.48,211.33,11.21,12.88,9.49,419.77,19.00,66.70,1013.00,2.34,4.11,4.22,43.00,0.22,0,13.24,0.00,90.32,1,-31,13,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3365319394
08/18/26 05:41:45,19.44,201.23,10.29,13.58,7.82,428.42,18.80,68.50,1013.00,2.21,4.34,4.38,48.70,0.19,0,13.24,0.00,77.42,1,-29,14,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2177812665
08/18/26 05:42:45,19.43,202.69,10.63,15.67,4.87,448.45,18.80,70.10,1013.00,2.41,4.62,4.66,57.20,0.22,0,13.24,0.00,77.42,1,-29,12,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2016999825
08/18/26 05:43:46,19.42,209.51,11.31,15.22,5.68,470.57,18.70,70.10,1013.00,2.76,5.45,5.65,50.10,0.22,0,13.24,0.00,77.42,1,-31,12,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3627247329
08/18/26 05:44:43,19.39,214.29,10.05,13.92,6.68,479.00,18.70,70.30,1013.00,2.86,5.67,5.74,50.00,0.21,0,13.24,0.00,83.87,1,-32,13,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1128586412
